ccode,cnumber,prereqs,
PHSC,611,null,
PHSC,613,null,
PHSC,621,null,
PHSC,689,null,
PHSC,689,null,
PHSC,689,null,
PHSC,689,null,
PHYS,109,null,
PHYS,123,null,
PHYS,201,null,
PHYS,206, MATH 151 w/Min Grade C or MATH 171 w/Min Grade C,
PHYS,206, MATH 151 w/Min Grade C or MATH 171 w/Min Grade C,
PHYS,207, PHYS 206 w/Min Grade C and ( MATH 152 w/Min Grade C or MATH 172 w/Min Grade C ),
PHYS,221, ( PHYS 207 w/Min Grade D (concurrency) or PHYS 208 w/Min Grade D (concurrency) ) and ( MATH 221 w/Min Grade D (concurrency) or MATH 251 w/Min Grade D (concurrency) or MATH 253 w/Min Grade D (concurrency) ) and MATH 308 w/Min Grade D (concurrency),
PHYS,222, ( PHYS 207 w/Min Grade D or PHYS 208 w/Min Grade D ) and MATH 308 w/Min Grade D (concurrency),
PHYS,222, ( PHYS 207 w/Min Grade D or PHYS 208 w/Min Grade D ) and MATH 308 w/Min Grade D (concurrency),
PHYS,226, PHYS 206 w/Min Grade D (concurrency) and ( MATH 151 w/Min Grade D or MATH 171 w/Min Grade D ),
PHYS,303, PHYS 302 w/Min Grade D,
PHYS,303, PHYS 302 w/Min Grade D,
PHYS,305,null,
PHYS,305,null,
PHYS,309, PHYS 221 w/Min Grade D and MATH 308 w/Min Grade D,
PHYS,309, PHYS 221 w/Min Grade D and MATH 308 w/Min Grade D,
PHYS,327, PHYS 225 w/Min Grade D and PHYS 309 w/Min Grade D,
PHYS,328, PHYS 327 w/Min Grade D (concurrency),
PHYS,331, PHYS 221 w/Min Grade D and MATH 308 w/Min Grade D,
PHYS,401, PHYS 332 w/Min Grade D,
PHYS,412, PHYS 302 w/Min Grade D and PHYS 309 w/Min Grade D and PHYS 332 w/Min Grade D,
PHYS,412, PHYS 302 w/Min Grade D and PHYS 309 w/Min Grade D and PHYS 332 w/Min Grade D,
PHYS,419, ( PHYS 309 w/Min Grade C or PHYS 222 w/Min Grade C ) and PHYS 414 w/Min Grade C,
PHYS,425, PHYS 327 w/Min Grade D,
PHYS,617,null,
PHYS,619,null,
PHYS,624,null,
PHYS,648,null,
PHYS,666,null,
PLAN,613,null,
PLAN,625,null,
PLAN,626,null,
PLAN,640,null,
PLAN,642,null,
PLAN,650,null,
PLAN,656,null,
PLAN,658,null,
PLAN,662,null,
PLAN,667,null,
PLAN,673,null,
PLAN,678,null,
PLAN,693,null,
PLPA,301, BIOL 113 w/Min Grade D or BIOL 101 w/Min Grade D or BIOL 111 w/Min Grade D,
PLPA,303, PLPA 301 w/Min Grade D (concurrency),
PLPA,604, PLPA 301 w/Min Grade D or PLPA 601 w/Min Grade D,
PLPA,605, PLPA 301 w/Min Grade D or PLPA 601 w/Min Grade D,
PLPA,606, PLPA 301 w/Min Grade D or PLPA 601 w/Min Grade D,
PLPA,607,null,
POLS,200,null,
POLS,203,null,
POLS,206,null,
POLS,207,null,
POLS,207,null,
POLS,209,null,
POLS,229,null,
POLS,231,null,
POLS,233,null,
POLS,306, POLS 206 w/Min Grade D,
POLS,308, POLS 206 w/Min Grade D,
POLS,309, POLS 209 w/Min Grade D,
POLS,312,null,
POLS,314, POLS 206 w/Min Grade D,
POLS,315, POLS 206 w/Min Grade D,
POLS,322, POLS 206 w/Min Grade D,
POLS,326, POLS 206 w/Min Grade D and POLS 207 w/Min Grade D,
POLS,328,null,
POLS,340, POLS 206 w/Min Grade C,
POLS,350, POLS 206 w/Min Grade D,
POLS,353, POLS 206 w/Min Grade D,
POLS,412, POLS 206 w/Min Grade D,
POLS,415, POLS 206 w/Min Grade D,
POLS,420, POLS 206 w/Min Grade D and POLS 209 w/Min Grade D,
POLS,424, POLS 206 w/Min Grade D and POLS 207 w/Min Grade D,
POLS,429, POLS 206 w/Min Grade D,
POLS,432, POLS 206 w/Min Grade D and POLS 207 w/Min Grade D,
POLS,447, POLS 206 w/Min Grade D,
POLS,475, POLS 206 w/Min Grade D,
POLS,489, POLS 206 w/Min Grade D,
POLS,603,null,
POLS,604,null,
POLS,607,null,
POLS,612,null,
POLS,621,null,
POLS,626,undefined,
POLS,631,null,
POLS,640,null,
POLS,661,undefined,
POLS,671,null,
POSC,201,null,
POSC,201,null,
POSC,302,null,
POSC,304,null,
POSC,308, BIOL 111 w/Min Grade D and POSC 201 w/Min Grade D,
POSC,309,null,
POSC,326,null,
POSC,381,null,
POSC,406, CHEM 222 w/Min Grade D and POSC 309 w/Min Grade D and POSC 405 w/Min Grade D and ( DASC 326 w/Min Grade D or FSTC 326 w/Min Grade D or NFSC 326 w/Min Grade D ),
POSC,412, POSC 411 w/Min Grade D,
POSC,429, DASC 326 w/Min Grade D or FSTC 326 w/Min Grade D or NFSC 326 w/Min Grade D or BIOL 351 w/Min Grade D or VTPB 405 w/Min Grade D,
POSC,444,null,
POSC,454,null,
POSC,609,null,
POSC,628,null,
POSC,634,null,
POSC,685,null,
POSC,689,null,
PROS,602,null,
PROS,605,null,
PROS,611,null,
PROS,614,null,
PROS,617,null,
PROS,620,null,
PROS,622,null,
PROS,624,null,
PROS,626,null,
PROS,629,null,
PROS,632,null,
PROS,635,null,
PROS,637,null,
PROS,639,null,
PROS,640,null,
PROS,641,null,
PROS,645,null,
PROS,649,null,
PROS,653,null,
PROS,656,null,
PROS,659,null,
PSAA,210,null,
PSAA,272,null,
PSAA,360, PSAA 210 w/Min Grade C,
PSAA,364,null,
PSAA,372,null,
PSAA,489,null,
PSAA,601,null,
PSAA,604,null,
PSAA,605,null,
PSAA,608,null,
PSAA,611,null,
PSAA,617,null,
PSAA,618,null,
PSAA,621,null,
PSAA,623,null,
PSAA,626,null,
PSAA,627,null,
PSAA,630,null,
PSAA,631,null,
PSAA,632,null,
PSAA,633,null,
PSAA,634,null,
PSAA,635,null,
PSAA,636,null,
PSAA,640,null,
PSAA,642,null,
PSAA,643,null,
PSAA,644,null,
PSAA,649,null,
PSAA,650, PSAA 634 w/Min Grade D or PSAA 644 w/Min Grade D,
PSAA,651,null,
PSAA,652,undefined,
PSAA,654,null,
PSAA,655,null,
PSAA,656,null,
PSAA,657,null,
PSAA,658,null,
PSAA,660,null,
PSAA,675,null,
PSAA,676,null,
PSAA,689,null,
PSAA,689,null,
PSAA,689,null,
PSAA,689,null,
PVFA,240,null,
RDNG,351, RDNG 373 w/Min Grade D (concurrency),
RDNG,371,null,
RDNG,372,null,
RDNG,373, RDNG 351 w/Min Grade D (concurrency),
RDNG,465,null,
RDNG,467, RDNG 351 w/Min Grade D and ( RDNG 361 w/Min Grade D or RDNG 473 w/Min Grade D ) and TEFB 410 w/Min Grade D (concurrency) and TEFB 412 w/Min Grade D (concurrency) and TEFB 413 w/Min Grade D (concurrency),
RDNG,468,null,
RDNG,470, MEFB 450 w/Min Grade D (concurrency) and MEFB 452 w/Min Grade D (concurrency) and RDNG 490 w/Min Grade D (concurrency),
RDNG,473, RDNG 351 w/Min Grade C and RDNG 373 w/Min Grade C,
RDNG,490, MEFB 452 w/Min Grade D (concurrency) and RDNG 470 w/Min Grade D (concurrency) and MEFB 450 w/Min Grade D (concurrency),
RDNG,603,null,
RDNG,605, RDNG 604 w/Min Grade C,
RDNG,609,null,
RDNG,630,null,
RDNG,634,null,
RELS,200,null,
RELS,304,null,
RELS,312,null,
RELS,350,null,
RELS,367,null,
RUSS,102, ( RUSS 101 w/Min Grade D ),
RUSS,201, ( RUSS 102 w/Min Grade D ),
RUSS,202, ( RUSS 201 w/Min Grade D ),
RUSS,211, RUSS 102 w/Min Grade D,
RUSS,302, RUSS 202 w/Min Grade D (concurrency) or RUSS 222 w/Min Grade D (concurrency),
RUSS,410, RUSS 202 w/Min Grade D or RUSS 222 w/Min Grade D,
RUSS,442, RUSS 201 w/Min Grade D (concurrency),
RWFM,101,null,
RWFM,202,null,
RWFM,301,null,
RWFM,305,null,
RWFM,308, ECCB 205 w/Min Grade C or RENR 205 w/Min Grade C or BIOL 357 w/Min Grade C,
RWFM,309,null,
RWFM,313,null,
RWFM,314,null,
RWFM,317, RWFM 314 w/Min Grade D or ESSM 314 w/Min Grade D,
RWFM,321,null,
RWFM,330,null,
RWFM,336,null,
RWFM,345,null,
RWFM,346,null,
RWFM,349, ( RENR 205 w/Min Grade D or ECCB 205 w/Min Grade D or BIOL 357 w/Min Grade D ) and ( ANSC 107 w/Min Grade D and ANSC 108 w/Min Grade D or BIOL 107 w/Min Grade D ),
RWFM,350, STAT 302 w/Min Grade D or MATH 140 w/Min Grade D,
RWFM,371,null,
RWFM,375,null,
RWFM,400,null,
RWFM,404,null,
RWFM,408,null,
RWFM,420,null,
RWFM,436,null,
RWFM,443,null,
RWFM,445,null,
RWFM,470,null,
RWFM,481,null,
RWFM,608,null,
RWFM,616,null,
RWFM,633,null,
RWFM,642,null,
RWFM,643,null,
RWFM,649,null,
RWFM,670,null,
SCMT,300, SCMT 364 w/Min Grade C and SCMT 361 w/Min Grade D (concurrency),
SCMT,335, ( INFO 364 w/Min Grade C or SCMT 364 w/Min Grade C ) and ( INFO 340 w/Min Grade D or SCMT 340 w/Min Grade D ) and ( INFO 361 w/Min Grade D or SCMT 361 w/Min Grade D ),
SCMT,336, ( SCMT 364 w/Min Grade D or INFO 364 w/Min Grade D ),
SCMT,340, SCMT 364 w/Min Grade C,
SCMT,345, ( SCMT 364 w/Min Grade C or INFO 364 w/Min Grade C ) and ( SCMT 340 w/Min Grade D or INFO 340 w/Min Grade D ) and ( SCMT 361 w/Min Grade D or INFO 361 w/Min Grade D ),
SCMT,361, ( SCMT 364 w/Min Grade C or INFO 364 w/Min Grade C ) and SCMT 300 w/Min Grade D (concurrency),
SCMT,364,undefined,
SCMT,364, BUSN 203 w/Min Grade D (concurrency),
SCMT,380,null,
SCMT,390, SCMT 364 w/Min Grade D or FINC 341 w/Min Grade D,
SCMT,465, ( SCMT 340 w/Min Grade C or INFO 340 w/Min Grade C ) and ( SCMT 361 w/Min Grade D or INFO 361 w/Min Grade D ),
SCMT,468, SCMT 364 w/Min Grade D or INFO 364 w/Min Grade D,
SCMT,469, SCMT 364 w/Min Grade D,
SCMT,635,null,
SCMT,640,undefined,
SCMT,680,null,
SCMT,689,null,
SCMT,705,null,
SCSC,105,null,
SCSC,301,null,
SCSC,301,null,
SCSC,302,null,
SCSC,304, SCSC 105 w/Min Grade D or SCSC 205 w/Min Grade D or HORT 201 w/Min Grade D,
SCSC,307, SCSC 205 w/Min Grade D,
SCSC,307, SCSC 205 w/Min Grade D,
SCSC,309, SCSC 301 w/Min Grade D,
SCSC,310,null,
SCSC,405,null,
SCSC,410,null,
SCSC,410,null,
SCSC,420,null,
SCSC,424, SCSC 301 w/Min Grade D,
SCSC,427, SCSC 309 w/Min Grade D,
SCSC,444,null,
SCSC,453,null,
SCSC,455, ( SCSC 301 w/Min Grade D ),
SCSC,489,null,
SCSC,629,null,
SCSC,641,null,
SCSC,647,null,
SCSC,650,null,
SCSC,655,null,
SCSC,689,null,
SCSC,689,null,
SCSC,689,null,
SEFB,420,null,
SEFB,425, SEFB 410 w/Min Grade C and SPED 410 w/Min Grade C,
SEFB,425, SEFB 410 w/Min Grade C and SPED 410 w/Min Grade C,
SENG,312,null,
SENG,422,null,
SENG,441,null,
SENG,641,null,
SENG,674,null,
SENG,677,null,
SOCI,203,null,
SOCI,205,null,
SOCI,207,null,
SOCI,210,null,
SOCI,211,null,
SOCI,213,null,
SOCI,214,null,
SOCI,217,null,
SOCI,220,null,
SOCI,230,null,
SOCI,304,null,
SOCI,312,null,
SOCI,315,null,
SOCI,316,null,
SOCI,317,null,
SOCI,319,null,
SOCI,320,null,
SOCI,323, SOCI 205 w/Min Grade D,
SOCI,328, SOCI 205 w/Min Grade D,
SOCI,330,null,
SOCI,337,null,
SOCI,338,null,
SOCI,408,null,
SOCI,412,null,
SOCI,415, SOCI 205 w/Min Grade D,
SOCI,420, SOCI 220 w/Min Grade C,
SOCI,430, SOCI 230 w/Min Grade C,
SOCI,445,null,
SOCI,605,null,
SOCI,607,null,
SOCI,615,null,
SOCI,624,null,
SOCI,627,null,
SOCI,631,null,
SOCI,657,null,
SOCI,667,null,
SOCI,680,null,
SOCI,681,null,
SOMS,181,null,
SOMS,281, SOMS 280 w/Min Grade C,
SOMS,381, SOMS 380 w/Min Grade D,
SOMS,487,null,
SOPH,601,null,
SOPH,602,null,
SOPH,603,null,
SOPH,680,null,
SOPH,694,null,
SOPH,698,null,
SPAN,101, DSPS|000,
SPAN,102, SPAN 101 w/Min Grade C or DSPS|049,
SPAN,201, SPAN 102 w/Min Grade C or DSPS|064,
SPAN,201, SPAN 102 w/Min Grade C or DSPS|064,
SPAN,202, SPAN 201 w/Min Grade C,
SPAN,202, SPAN 201 w/Min Grade C,
SPAN,203, SPAN 201 w/Min Grade C,
SPAN,208, ( SPAN 102 w/Min Grade C ),
SPAN,218, ( SPAN 201 w/Min Grade C or SPAN 208 w/Min Grade C ),
SPAN,301, SPAN 202 w/Min Grade D or SPAN 203 w/Min Grade D or SPAN 218 w/Min Grade D or SPAN 222 w/Min Grade D,
SPAN,302, SPAN 202 w/Min Grade D or SPAN 203 w/Min Grade D or SPAN 218 w/Min Grade D or SPAN 222 w/Min Grade D,
SPAN,303, SPAN 202 w/Min Grade D or SPAN 203 w/Min Grade D or SPAN 218 w/Min Grade D or SPAN 222 w/Min Grade D,
SPAN,303, SPAN 202 w/Min Grade D or SPAN 203 w/Min Grade D or SPAN 218 w/Min Grade D or SPAN 222 w/Min Grade D,
SPAN,304, SPAN 202 w/Min Grade D or SPAN 203 w/Min Grade D or SPAN 218 w/Min Grade D or SPAN 222 w/Min Grade D,
SPAN,305, SPAN 301 w/Min Grade C or SPAN 302 w/Min Grade C or SPAN 303 w/Min Grade C or SPAN 304 w/Min Grade C or SPAN 306 w/Min Grade C or SPAN 307 w/Min Grade C or SPAN 311 w/Min Grade C or SPAN 312 w/Min Grade C or SPAN 318 w/Min Grade C or SPAN 320 w/Min Grade C or SPAN 331 w/Min Grade C or SPAN 332 w/Min Grade C or SPAN 341 w/Min Grade C or SPAN 342 w/Min Grade C or SPAN 350 w/Min Grade C or SPAN 352 w/Min Grade C or SPAN 403 w/Min Grade C or SPAN 407 w/Min Grade C or SPAN 409 w/Min Grade C or SPAN 410 w/Min Grade C or SPAN 411 w/Min Grade C or SPAN 412 w/Min Grade C or SPAN 413 w/Min Grade C or SPAN 414 w/Min Grade C or SPAN 417 w/Min Grade C or SPAN 421 w/Min Grade C or SPAN 423 w/Min Grade C or SPAN 445 w/Min Grade C or SPAN 450 w/Min Grade C or SPAN 452 w/Min Grade C or SPAN 460 w/Min Grade C or SPAN 461 w/Min Grade C or SPAN 462 w/Min Grade C,
SPAN,306, SPAN 302 w/Min Grade D or SPAN 303 w/Min Grade D or SPAN 304 w/Min Grade D or SPAN 307 w/Min Grade D or SPAN 301 w/Min Grade D or SPAN 311 w/Min Grade D or SPAN 312 w/Min Grade D or SPAN 318 w/Min Grade D or SPAN 320 w/Min Grade D or SPAN 331 w/Min Grade D or SPAN 332 w/Min Grade D or SPAN 341 w/Min Grade D or SPAN 342 w/Min Grade D or SPAN 350 w/Min Grade D or SPAN 352 w/Min Grade D,
SPAN,307, SPAN 302 w/Min Grade D or SPAN 303 w/Min Grade D or SPAN 304 w/Min Grade D or SPAN 306 w/Min Grade D or SPAN 301 w/Min Grade D or SPAN 311 w/Min Grade D or SPAN 312 w/Min Grade D or SPAN 318 w/Min Grade D or SPAN 320 w/Min Grade D or SPAN 331 w/Min Grade D or SPAN 332 w/Min Grade D or SPAN 341 w/Min Grade D or SPAN 342 w/Min Grade D or SPAN 350 w/Min Grade D or SPAN 352 w/Min Grade D,
SPAN,312, SPAN 202 w/Min Grade D or SPAN 203 w/Min Grade D or SPAN 222 w/Min Grade D,
SPAN,318, SPAN 218 w/Min Grade C or SPAN 302 w/Min Grade D or SPAN 303 w/Min Grade D or SPAN 304 w/Min Grade D or SPAN 306 w/Min Grade D or SPAN 307 w/Min Grade D or SPAN 301 w/Min Grade D or SPAN 311 w/Min Grade D or SPAN 312 w/Min Grade D or SPAN 320 w/Min Grade D or SPAN 331 w/Min Grade D or SPAN 332 w/Min Grade D or SPAN 341 w/Min Grade D or SPAN 342 w/Min Grade D or SPAN 350 w/Min Grade D or SPAN 352 w/Min Grade D,
SPAN,320, SPAN 302 w/Min Grade D or SPAN 303 w/Min Grade D or SPAN 304 w/Min Grade D or SPAN 306 w/Min Grade D or SPAN 307 w/Min Grade D or SPAN 301 w/Min Grade D or SPAN 311 w/Min Grade D or SPAN 312 w/Min Grade D or SPAN 318 w/Min Grade D or SPAN 331 w/Min Grade D or SPAN 332 w/Min Grade D or SPAN 341 w/Min Grade D or SPAN 342 w/Min Grade D or SPAN 350 w/Min Grade D or SPAN 352 w/Min Grade D,
SPAN,320, SPAN 302 w/Min Grade D or SPAN 303 w/Min Grade D or SPAN 304 w/Min Grade D or SPAN 306 w/Min Grade D or SPAN 307 w/Min Grade D or SPAN 301 w/Min Grade D or SPAN 311 w/Min Grade D or SPAN 312 w/Min Grade D or SPAN 318 w/Min Grade D or SPAN 331 w/Min Grade D or SPAN 332 w/Min Grade D or SPAN 341 w/Min Grade D or SPAN 342 w/Min Grade D or SPAN 350 w/Min Grade D or SPAN 352 w/Min Grade D,
SPAN,350, SPAN 302 w/Min Grade D or SPAN 303 w/Min Grade D or SPAN 304 w/Min Grade D or SPAN 306 w/Min Grade D or SPAN 307 w/Min Grade D or SPAN 301 w/Min Grade D or SPAN 311 w/Min Grade D or SPAN 312 w/Min Grade D or SPAN 318 w/Min Grade D or SPAN 320 w/Min Grade D or SPAN 331 w/Min Grade D or SPAN 332 w/Min Grade D or SPAN 341 w/Min Grade D or SPAN 342 w/Min Grade D or SPAN 352 w/Min Grade D,
SPAN,413, ( SPAN 301 w/Min Grade D or SPAN 302 w/Min Grade D or SPAN 303 w/Min Grade D or SPAN 304 w/Min Grade D or SPAN 306 w/Min Grade D or SPAN 307 w/Min Grade D or SPAN 311 w/Min Grade D or SPAN 312 w/Min Grade D or SPAN 318 w/Min Grade D or SPAN 320 w/Min Grade D or SPAN 331 w/Min Grade D or SPAN 332 w/Min Grade D or SPAN 341 w/Min Grade D or SPAN 342 w/Min Grade D or SPAN 350 w/Min Grade D or SPAN 352 w/Min Grade D ) and ( SPAN 301 w/Min Grade D or SPAN 302 w/Min Grade D or SPAN 303 w/Min Grade D or SPAN 304 w/Min Grade D or SPAN 306 w/Min Grade D or SPAN 307 w/Min Grade D or SPAN 311 w/Min Grade D or SPAN 312 w/Min Grade D or SPAN 318 w/Min Grade D or SPAN 320 w/Min Grade D or SPAN 331 w/Min Grade D or SPAN 332 w/Min Grade D or SPAN 341 w/Min Grade D or SPAN 342 w/Min Grade D or SPAN 350 w/Min Grade D or SPAN 352 w/Min Grade D ),
SPAN,421, ( SPAN 301 w/Min Grade D or SPAN 302 w/Min Grade D or SPAN 303 w/Min Grade D or SPAN 304 w/Min Grade D or SPAN 306 w/Min Grade D or SPAN 307 w/Min Grade D or SPAN 311 w/Min Grade D or SPAN 312 w/Min Grade D or SPAN 318 w/Min Grade D or SPAN 320 w/Min Grade D or SPAN 331 w/Min Grade D or SPAN 332 w/Min Grade D or SPAN 341 w/Min Grade D or SPAN 342 w/Min Grade D or SPAN 350 w/Min Grade D or SPAN 352 w/Min Grade D ) and ( SPAN 301 w/Min Grade D or SPAN 302 w/Min Grade D or SPAN 303 w/Min Grade D or SPAN 304 w/Min Grade D or SPAN 306 w/Min Grade D or SPAN 307 w/Min Grade D or SPAN 311 w/Min Grade D or SPAN 312 w/Min Grade D or SPAN 318 w/Min Grade D or SPAN 320 w/Min Grade D or SPAN 331 w/Min Grade D or SPAN 332 w/Min Grade D or SPAN 341 w/Min Grade D or SPAN 342 w/Min Grade D or SPAN 350 w/Min Grade D or SPAN 352 w/Min Grade D ),
SPAN,483,null,
SPED,312,null,
SPED,314,null,
SPED,316, INST 210 w/Min Grade C,
SPED,321, INST 210 w/Min Grade C,
SPED,325, SEFB 315 w/Min Grade C and SEFB 325 w/Min Grade D (concurrency),
SPED,326, SPED 316 w/Min Grade C,
SPED,414,null,
SPED,601, SPED 604 w/Min Grade C and SPED 699 w/Min Grade C,
SPED,602,undefined,
SPED,603,null,
SPED,605, SPED 601 w/Min Grade C and SPED 604 w/Min Grade C and SPED 699 w/Min Grade C,
SPED,621,null,
SPED,628,null,
SPMT,220,null,
SPMT,220,null,
SPMT,230,null,
SPMT,260, SPMT 270 w/Min Grade C (concurrency),
SPMT,262, SPMT 260 w/Min Grade C and SPMT 272 w/Min Grade C (concurrency),
SPMT,265, ( ENGL 103 w/Min Grade C or ENGL 104 w/Min Grade C ) and SPMT 260 w/Min Grade C (concurrency) and SPMT 262 w/Min Grade C (concurrency) and SPMT 270 w/Min Grade C (concurrency) and SPMT 272 w/Min Grade C (concurrency) and COMM 203 w/Min Grade C (concurrency),
SPMT,270, SPMT 260 w/Min Grade C (concurrency),
SPMT,272, SPMT 270 w/Min Grade C and SPMT 262 w/Min Grade C (concurrency),
SPMT,295, SPMT 260 w/Min Grade C and SPMT 270 w/Min Grade C and SPMT 265 w/Min Grade C (concurrency),
SPMT,304,null,
SPMT,319,null,
SPMT,330,null,
SPMT,336,null,
SPMT,337,null,
SPMT,337,null,
SPMT,340,null,
SPMT,360, SPMT 260 w/Min Grade C and SPMT 262 w/Min Grade C and SPMT 265 w/Min Grade C and SPMT 270 w/Min Grade C and SPMT 272 w/Min Grade C and SPMT 295 w/Min Grade C,
SPMT,362, SPMT 260 w/Min Grade C and SPMT 262 w/Min Grade C and SPMT 265 w/Min Grade C and SPMT 270 w/Min Grade C and SPMT 272 w/Min Grade C and SPMT 295 w/Min Grade C,
SPMT,364, SPMT 260 w/Min Grade C and SPMT 262 w/Min Grade C and SPMT 265 w/Min Grade C and SPMT 270 w/Min Grade C and SPMT 272 w/Min Grade C and SPMT 295 w/Min Grade C,
SPMT,366, SPMT 260 w/Min Grade C and SPMT 262 w/Min Grade C and SPMT 265 w/Min Grade C and SPMT 270 w/Min Grade C and SPMT 272 w/Min Grade C and SPMT 295 w/Min Grade C,
SPMT,370, SPMT 260 w/Min Grade C and SPMT 262 w/Min Grade C and SPMT 265 w/Min Grade C and SPMT 270 w/Min Grade C and SPMT 272 w/Min Grade C and SPMT 295 w/Min Grade C,
SPMT,370, SPMT 260 w/Min Grade C and SPMT 262 w/Min Grade C and SPMT 265 w/Min Grade C and SPMT 270 w/Min Grade C and SPMT 272 w/Min Grade C and SPMT 295 w/Min Grade C,
SPMT,372, SPMT 260 w/Min Grade C and SPMT 262 w/Min Grade C and SPMT 265 w/Min Grade C and SPMT 270 w/Min Grade C and SPMT 272 w/Min Grade C and SPMT 295 w/Min Grade C,
SPMT,374, SPMT 260 w/Min Grade C and SPMT 262 w/Min Grade C and SPMT 265 w/Min Grade C and SPMT 270 w/Min Grade C and SPMT 272 w/Min Grade C and SPMT 295 w/Min Grade C,
SPMT,401, SPMT 295 w/Min Grade C and SPMT 481 w/Min Grade C,
SPMT,402,null,
SPMT,450,null,
SPMT,455, SPMT 481 w/Min Grade C,
SPMT,460, SPMT 360 w/Min Grade C and SPMT 362 w/Min Grade C and SPMT 364 w/Min Grade C and SPMT 366 w/Min Grade C and SPMT 370 w/Min Grade C and SPMT 372 w/Min Grade C and SPMT 374 w/Min Grade C,
SPMT,462, SPMT 360 w/Min Grade C and SPMT 362 w/Min Grade C and SPMT 364 w/Min Grade C and SPMT 366 w/Min Grade C and SPMT 370 w/Min Grade C and SPMT 372 w/Min Grade C and SPMT 374 w/Min Grade C,
SPMT,470, SPMT 360 w/Min Grade C and SPMT 362 w/Min Grade C and SPMT 364 w/Min Grade C and SPMT 366 w/Min Grade C and SPMT 370 w/Min Grade C and SPMT 372 w/Min Grade C and SPMT 374 w/Min Grade C,
SPMT,472, SPMT 360 w/Min Grade C and SPMT 362 w/Min Grade C and SPMT 364 w/Min Grade C and SPMT 366 w/Min Grade C and SPMT 370 w/Min Grade C and SPMT 372 w/Min Grade C and SPMT 374 w/Min Grade C,
SPMT,481,null,
SPMT,481,null,
SPMT,481,null,
SPMT,483,null,
SPMT,484, SPMT 402 w/Min Grade D,
SPMT,484, SPMT 402 w/Min Grade D,
SPMT,485,null,
SPMT,485,null,
SPMT,601,null,
SPMT,612,null,
SPMT,613,null,
SPMT,623,null,
SPMT,640,null,
SPMT,683,null,
SPMT,684,null,
SPMT,689,null,
SPMT,690,null,
SPSY,611,null,
SPSY,612,null,
SPSY,614, SPSY 612 w/Min Grade D and SPSY 617 w/Min Grade D,
SPSY,641, SPSY 610 w/Min Grade D,
SPSY,642,null,
SPSY,683,null,
SSEN,640,null,
SSEN,641,null,
SSEN,643,null,
SSEN,646,null,
SSEN,651,null,
SSEN,681,null,
STAT,201,null,
STAT,211, MATH 148 w/Min Grade D or MATH 152 w/Min Grade D or MATH 172 w/Min Grade D,
STAT,212, STAT 211 w/Min Grade D,
STAT,302, MATH 141 w/Min Grade D or MATH 168 w/Min Grade D or MATH 131 w/Min Grade D or MATH 140 w/Min Grade D or MATH 147 w/Min Grade D or MATH 150 w/Min Grade D or MATH 151 w/Min Grade D or MATH 171 w/Min Grade D or MATH 142 w/Min Grade D,
STAT,302, MATH 141 w/Min Grade D or MATH 168 w/Min Grade D or MATH 131 w/Min Grade D or MATH 140 w/Min Grade D or MATH 147 w/Min Grade D or MATH 150 w/Min Grade D or MATH 151 w/Min Grade D or MATH 171 w/Min Grade D or MATH 142 w/Min Grade D,
STAT,312, ( MATH 147 w/Min Grade D or MATH 142 w/Min Grade D or MATH 151 w/Min Grade D or MATH 171 w/Min Grade D ) and ( STAT 201 w/Min Grade D or MATH 148 w/Min Grade D or MATH 152 w/Min Grade D or MATH 172 w/Min Grade D ),
STAT,404, STAT 212 w/Min Grade D,
STAT,408, ( STAT 212 w/Min Grade D ) and ( MATH 304 w/Min Grade D or MATH 323 w/Min Grade D ),
STAT,414, MATH 221 w/Min Grade D or MATH 251 w/Min Grade D or MATH 253 w/Min Grade D,
STAT,415, STAT 414 w/Min Grade D or MATH 411 w/Min Grade D,
STAT,426, STAT 408 w/Min Grade D and STAT 414 w/Min Grade D,
STAT,438, MATH 221 w/Min Grade D and STAT 408 w/Min Grade D,
STAT,446, STAT 212 w/Min Grade D and STAT 408 w/Min Grade D,
STAT,482, STAT 404 w/Min Grade D and STAT 408 w/Min Grade D,
STAT,604,null,
STAT,608,null,
STAT,611,null,
STAT,613,null,
STAT,618, STAT 612 w/Min Grade D and STAT 613 w/Min Grade D and STAT 616 w/Min Grade D,
STAT,620,null,
STAT,624,null,
STAT,630,null,
STAT,632,null,
STAT,639,null,
STAT,641,null,
STAT,642,null,
STAT,646,null,
STAT,648,null,
STAT,649,null,
STAT,650,null,
STAT,651,null,
STAT,652,null,
STAT,653,null,
STAT,654,null,
STAT,656,null,
STAT,689,null,
STAT,692, STAT 642 w/Min Grade C,
STAT,693, STAT 648 w/Min Grade C,
STAT,695,null,
SYEX,200,null,
SYEX,200,null,
SYEX,200,null,
SYEX,200,null,
TCMG,476, TCMG 303 w/Min Grade C or TCMG 304 w/Min Grade C,
TCMT,610,null,
TCMT,612,null,
TCMT,613,null,
TCMT,619,null,
TCMT,623,null,
TCMT,624,null,
TCMT,630,null,
TCMT,631,null,
TCMT,636,null,
TCMT,641,null,
TCMT,643,null,
TCMT,689,null,
TEFB,273,null,
TEFB,322,null,
TEFB,371, EDCI 354 w/Min Grade D (concurrency),
TEFB,406,null,
TEFB,410, TEFB 412 w/Min Grade D (concurrency) and TEFB 413 w/Min Grade D (concurrency) and RDNG 467 w/Min Grade D (concurrency),
