ccode,cnumber,crn,
OCNG,655,56113,
OCNG,655,56114,
OCNG,655,55661,
OCNG,657,42488,
OCNG,661,27852,
OCNG,669,42208,
OCNG,669,51726,
OCNG,669,51727,
OCNG,669,51728,
OCNG,681,17665,
OCNG,684,55913,
OCNG,691,39538,
OCNG,691,13667,
OCNG,691,13668,
OCNG,691,17964,
OCNG,691,13748,
OCNG,691,13672,
OCNG,691,18698,
OCNG,691,13674,
OCNG,691,18700,
OCNG,691,18701,
OCNG,691,13676,
OCNG,691,13678,
OCNG,691,18705,
OCNG,691,13680,
OMFP,600,31353,
OMFP,601,31357,
OMFP,605,31354,
OMFP,606,31358,
OMFP,609,31362,
OMFP,614,31355,
OMFP,615,31359,
OMFP,618,31363,
OMFP,619,31356,
OMFP,620,33129,
OMFP,623,39565,
OMFP,630,51217,
OMFP,691,31847,
OMFR,601,47422,
OMFR,605,31372,
OMFR,608,31365,
OMFR,611,31373,
OMFR,613,31374,
OMFR,615,31366,
OMFR,618,31375,
OMFR,621,31367,
OMFR,624,31376,
OMFR,627,31369,
OMFR,630,31370,
OMFS,625,39558,
OMFS,650,31378,
ORTH,600,31392,
ORTH,603,31415,
ORTH,607,31401,
ORTH,609,31408,
ORTH,611,31394,
ORTH,612,31402,
ORTH,615,31395,
ORTH,617,31403,
ORTH,619,31409,
ORTH,623,31396,
ORTH,626,31404,
ORTH,629,31410,
ORTH,631,31411,
ORTH,632,31397,
ORTH,633,31405,
ORTH,636,31406,
ORTH,639,31412,
ORTH,641,31398,
ORTH,645,31399,
ORTH,649,31400,
ORTH,652,31407,
ORTH,655,31413,
ORTH,656,35479,
ORTH,659,35480,
PBSI,105,49575,
PBSI,105,49576,
PBSI,107,49556,
PBSI,107,49557,
PBSI,107,49558,
PBSI,107,49559,
PBSI,107,56926,
PBSI,107,53715,
PBSI,107,53716,
PBSI,107,49563,
PBSI,107,49562,
PBSI,209,49578,
PBSI,210,49579,
PBSI,210,53748,
PBSI,225,53751,
PBSI,225,53750,
PBSI,235,55762,
PBSI,235,49587,
PBSI,235,54466,
PBSI,235,54884,
PBSI,235,49586,
PBSI,245,49588,
PBSI,245,49589,
PBSI,245,56887,
PBSI,300,49590,
PBSI,301,49591,
PBSI,301,49602,
PBSI,301,49766,
PBSI,301,49779,
PBSI,301,49781,
PBSI,301,49782,
PBSI,301,49783,
PBSI,301,49787,
PBSI,301,49789,
PBSI,301,49790,
PBSI,301,49791,
PBSI,301,49792,
PBSI,301,49793,
PBSI,301,49794,
PBSI,301,49795,
PBSI,301,56078,
PBSI,302,49603,
PBSI,302,49604,
PBSI,302,49605,
PBSI,302,49797,
PBSI,302,49798,
PBSI,302,49799,
PBSI,302,49800,
PBSI,302,49801,
PBSI,302,49802,
PBSI,302,49862,
PBSI,302,49863,
PBSI,302,49866,
PBSI,302,49867,
PBSI,302,49869,
PBSI,302,56077,
PBSI,304,49606,
PBSI,305,49607,
PBSI,305,53754,
PBSI,306,55968,
PBSI,306,49609,
PBSI,307,49613,
PBSI,307,49612,
PBSI,307,49611,
PBSI,315,56443,
PBSI,315,49616,
PBSI,320,56023,
PBSI,320,49618,
PBSI,323,49619,
PBSI,330,49620,
PBSI,330,56444,
PBSI,330,53755,
PBSI,332,49621,
PBSI,336,53757,
PBSI,336,54895,
PBSI,345,53758,
PBSI,345,53847,
PBSI,350,49628,
PBSI,352,49629,
PBSI,360,53781,
PBSI,375,53783,
PBSI,414,54001,
PBSI,445,49632,
PBSI,471,49674,
PBSI,475,49658,
PBSI,483,52762,
PBSI,483,46147,
PBSI,484,48523,
PBSI,484,55953,
PBSI,484,56518,
PBSI,485,46749,
PBSI,491,48796,
PBSI,491,52821,
PBSI,491,56060,
PBSI,491,56061,
PBSI,491,56062,
PBSI,491,53118,
PBSI,491,48576,
PBSI,491,53128,
PBSI,491,56063,
PBSI,491,48667,
PBSI,491,56059,
PBSI,491,56069,
PBSI,491,48404,
PBSI,491,56070,
PBSI,491,56072,
PBSI,491,56121,
PBSI,491,47814,
PBSI,491,48832,
PBSI,491,47815,
PBSI,491,56122,
PBSI,491,56123,
PBSI,491,53061,
PBSI,491,52579,
PBSI,491,47819,
PBSI,491,52582,
PBSI,491,47820,
PBSI,491,47822,
PBSI,491,52773,
PBSI,491,47823,
PBSI,491,52539,
PBSI,491,52540,
PBSI,491,52541,
PBSI,491,47824,
PBSI,491,53080,
PBSI,491,48997,
PBSI,491,48500,
PBSI,491,56066,
PBSI,491,56058,
PBSI,491,47825,
PBSI,491,48333,
PBSI,491,47826,
PBSI,491,56071,
PBSI,491,53083,
PBSI,491,47827,
PBSI,491,47828,
PBSI,491,48799,
PBSI,491,47829,
PBSI,491,47830,
PBSI,491,47831,
PBSI,491,48998,
PBSI,491,56138,
PBSI,491,48740,
PBSI,491,56140,
PBSI,491,56555,
PBSI,491,56142,
PBSI,608,54003,
PBSI,609,49636,
PBSI,613,50086,
PBSI,613,53902,
PBSI,614,49639,
PBSI,614,50085,
PBSI,614,57102,
PBSI,620,49640,
PBSI,621,53785,
PBSI,624,49644,
PBSI,637,49647,
PBSI,649,53787,
PBSI,650,53788,
PBSI,653,49646,
PBSI,655,49648,
PBSI,657,49649,
PBSI,658,49650,
PBSI,670,51871,
PBSI,671,49651,
PBSI,672,53789,
PBSI,680,49652,
PBSI,684,46282,
PBSI,684,46285,
PBSI,685,49066,
PBSI,685,48051,
PBSI,685,48539,
PBSI,685,48668,
PBSI,685,48057,
PBSI,685,48062,
PBSI,685,48898,
PBSI,685,48899,
PBSI,685,48068,
PBSI,689,56354,
PBSI,689,56598,
PBSI,689,56599,
PBSI,690,51827,
PBSI,691,48308,
PBSI,691,48140,
PBSI,691,48143,
PBSI,691,48145,
PBSI,691,48146,
PBSI,691,48553,
PBSI,691,48148,
PBSI,691,48554,
PBSI,691,48149,
PBSI,691,48479,
PBSI,691,48152,
PBSI,691,48153,
PBSI,691,48154,
PBSI,691,48156,
PBSI,691,48157,
PBSI,691,48158,
PBSI,691,48159,
PBSI,691,48160,
PBSI,691,48161,
PBSI,691,48162,
PBSI,691,48163,
PBSI,691,48164,
PBSI,691,48165,
PBSI,691,48166,
PBSI,691,48167,
PBSI,691,48168,
PBSI,691,48170,
PBSI,691,48172,
PBSI,695,55763,
PEDD,613,31380,
PEDD,616,31382,
PEDD,623,31381,
PEDD,626,31383,
PEDD,691,35476,
PERF,156,41353,
PERF,156,46239,
PERF,156,56791,
PERF,301,46234,
PERF,301,46232,
PERF,301,53246,
PERF,301,53247,
PERF,301,56793,
PERF,301,55575,
PERF,301,49943,
PERF,303,46223,
PERF,320,53248,
PERF,328,53242,
PERF,343,53244,
PERF,450,53245,
PERF,481,27484,
PERF,485,40053,
PERF,485,40205,
PERF,485,57031,
PERF,485,57152,
PERF,485,55576,
PERF,603,54317,
PERF,685,40773,
PERF,685,44358,
PERF,685,44440,
PERF,685,45099,
PERF,689,55572,
PERF,689,55896,
PERF,691,37235,
PERF,691,40759,
PERI,602,31416,
PERI,605,31424,
PERI,608,31433,
PERI,611,31417,
PERI,612,32000,
PERI,614,31425,
PERI,615,43703,
PERI,620,31418,
PERI,622,31426,
PERI,624,31435,
PERI,626,31419,
PERI,627,31428,
PERI,628,31436,
PERI,632,31420,
PERI,634,31429,
PERI,636,31437,
PERI,641,31421,
PERI,643,31443,
PERI,646,31430,
PERI,649,31438,
PERI,653,31422,
PERI,656,31431,
PERI,659,31439,
PERI,662,31423,
PERI,664,31432,
PERI,666,31440,
PERI,691,31441,
PETE,201,28335,
PETE,219,41697,
PETE,225,54302,
PETE,225,11770,
PETE,225,12887,
PETE,225,11771,
PETE,225,14324,
PETE,300,24465,
PETE,301,17405,
PETE,310,20939,
PETE,311,11772,
PETE,311,11773,
PETE,311,11774,
PETE,311,11775,
PETE,311,49989,
PETE,311,54303,
PETE,311,54304,
PETE,314,24456,
PETE,315,42453,
PETE,321,11778,
PETE,321,11779,
PETE,323,43708,
PETE,323,17407,
PETE,324,11784,
PETE,325,24593,
PETE,325,31221,
PETE,325,31224,
PETE,325,11786,
PETE,325,11787,
PETE,325,50627,
PETE,325,11789,
PETE,337,26897,
PETE,353,20940,
PETE,353,20941,
PETE,355,26898,
PETE,355,20942,
PETE,401,24279,
PETE,402,20943,
PETE,402,20944,
PETE,404,34925,
PETE,410,24462,
PETE,416,24463,
PETE,418,30796,
PETE,419,41701,
PETE,426,46952,
PETE,437,26902,
PETE,453,38133,
PETE,485,25686,
PETE,489,56155,
PETE,491,28650,
PETE,491,28651,
PETE,602,46192,
PETE,602,46202,
PETE,614,29115,
PETE,615,29116,
PETE,617,54299,
PETE,636,54300,
PETE,636,56234,
PETE,639,23503,
PETE,639,23504,
PETE,644,50703,
PETE,644,56238,
PETE,652,30889,
PETE,656,54301,
PETE,656,56239,
PETE,660,56235,
PETE,661,14338,
PETE,661,14523,
PETE,662,18763,
PETE,662,18764,
PETE,665,17544,
PETE,665,17545,
PETE,667,14339,
PETE,667,14524,
PETE,679,46198,
PETE,679,46203,
PETE,681,24721,
PETE,685,26965,
PETE,686,46197,
PETE,686,46205,
PETE,689,54723,
PETE,689,56755,
PETE,689,54721,
PETE,691,17657,
PETE,691,12946,
PETE,691,26981,
PETE,691,25653,
PETE,691,26984,
PETE,691,26985,
PETE,691,19805,
PETE,691,12951,
PETE,691,12952,
PETE,691,12953,
PETE,691,26987,
PETE,691,25681,
PETE,691,12954,
PETE,691,12957,
PETE,691,25657,
PETE,691,12959,
PETE,691,12960,
PETE,691,47917,
PETE,691,25191,
PETE,691,12963,
PETE,691,14122,
PETE,691,17654,
PETE,691,18467,
PETE,691,19797,
PETE,691,19798,
PETE,692,26997,
PETE,692,15651,
PETE,692,17461,
PETE,692,25632,
PETE,692,25641,
PHAR,600,21880,
PHAR,600,21881,
PHAR,601,31817,
PHAR,601,31819,
PHAR,602,21882,
PHAR,602,21883,
PHAR,606,21948,
PHAR,606,21949,
PHAR,611,21884,
PHAR,611,21885,
PHAR,628,21886,
PHAR,628,21887,
PHAR,642,22179,
PHAR,642,22180,
PHAR,657,21888,
PHAR,657,21889,
PHAR,658,21890,
PHAR,658,21891,
PHAR,673,21892,
PHAR,673,21893,
PHAR,700,21894,
PHAR,700,24760,
PHAR,701,31821,
PHAR,701,31799,
PHAR,702,21895,
PHAR,702,24761,
PHAR,705,21950,
PHAR,705,24762,
PHAR,706,21951,
PHAR,706,24763,
PHAR,712,21896,
PHAR,712,24764,
PHAR,713,21897,
PHAR,713,24765,
PHAR,715,22177,
PHAR,715,24836,
PHAR,726,21898,
PHAR,726,24766,
PHAR,757,28091,
PHAR,757,28092,
PHAR,765,45885,
PHAR,765,45886,
PHAR,771,21908,
PHAR,771,24772,
PHAR,778,21952,
PHAR,778,24773,
PHAR,779,50374,
PHAR,779,50375,
PHAR,785,25751,
PHAR,785,52458,
PHAR,785,47160,
PHAR,785,47165,
PHAR,789,56042,
PHAR,789,54226,
PHAR,789,55668,
PHAR,789,55669,
PHAR,789,39369,
PHAR,789,39370,
PHAR,789,46230,
PHAR,789,46231,
PHAR,789,56043,
PHAR,800,21899,
PHAR,800,28105,
PHAR,801,31801,
PHAR,801,31812,
PHAR,802,21900,
PHAR,802,28106,
PHAR,805,22263,
PHAR,805,32541,
PHAR,812,21901,
PHAR,812,28107,
PHAR,813,21902,
PHAR,813,28108,
PHAR,815,22178,
PHAR,815,28109,
PHAR,820,31818,
PHAR,820,31820,
PHAR,820,31822,
PHAR,820,31800,
PHAR,820,31823,
PHAR,820,31824,
PHAR,821,31808,
PHAR,821,31809,
PHAR,821,31810,
PHAR,821,31811,
PHAR,821,31814,
PHAR,821,31816,
PHAR,822,31807,
PHAR,822,31806,
PHAR,822,31805,
PHAR,822,31804,
PHAR,822,31803,
PHAR,822,31802,
PHAR,874,56392,
PHAR,874,56390,
PHAR,875,21918,
PHAR,875,28112,
PHAR,876,21843,
PHAR,876,21874,
PHAR,876,31836,
PHAR,876,31837,
PHAR,876,31838,
PHAR,876,31839,
PHAR,877,21844,
PHAR,877,21875,
PHAR,877,31840,
PHAR,877,31842,
PHAR,877,31843,
PHAR,877,31841,
PHAR,878,21845,
PHAR,878,31826,
PHAR,878,31827,
PHAR,878,31828,
PHAR,878,31829,
PHAR,878,31830,
PHAR,879,21846,
PHAR,879,31831,
PHAR,879,31832,
PHAR,879,31834,
PHAR,879,31835,
PHAR,879,56342,
PHEB,603,21708,
PHEB,603,28190,
PHEB,610,55080,
PHEB,610,54929,
PHEB,611,55081,
PHEB,612,55083,
PHEB,612,50932,
PHEB,613,42162,
PHEB,614,36197,
PHEB,615,42163,
PHEB,615,42164,
PHEB,621,30991,
PHEB,621,42165,
PHEB,624,43188,
PHEB,624,30800,
PHEB,627,50892,
PHEB,634,42161,
PHEB,684,21724,
PHEB,684,51810,
PHEB,685,21740,
PHEB,685,52144,
PHEB,686,52196,
PHEB,686,52197,
PHEB,686,27577,
PHEB,686,52506,
PHEB,691,52210,
PHEB,691,52212,
PHEB,691,52221,
PHEB,691,52223,
PHEB,791,48295,
PHEB,791,27600,
PHEO,612,31110,
PHEO,630,55785,
PHEO,639,41492,
PHEO,640,21777,
PHEO,645,24733,
PHEO,650,21780,
PHEO,655,55091,
PHEO,679,55092,
PHEO,682,41493,
PHEO,684,21751,
PHEO,684,50901,
PHEO,685,21700,
PHEO,685,21706,
PHEO,686,27649,
PHEO,691,33770,
PHEO,691,33771,
PHEO,691,33797,
PHEO,791,27675,
PHIL,111,34938,
PHIL,111,15473,
PHIL,111,14348,
PHIL,111,38667,
PHIL,111,38668,
PHIL,111,49890,
PHIL,111,42779,
PHIL,111,49889,
PHIL,111,53385,
PHIL,111,53386,
PHIL,111,53424,
PHIL,111,56916,
PHIL,205,49895,
PHIL,240,11795,
PHIL,240,11796,
PHIL,240,11797,
PHIL,240,11798,
PHIL,240,11799,
PHIL,240,11800,
PHIL,240,11801,
PHIL,240,11802,
PHIL,240,11803,
PHIL,240,38670,
PHIL,240,48413,
PHIL,240,53358,
PHIL,251,34942,
PHIL,251,49896,
PHIL,251,49897,
PHIL,251,49898,
PHIL,251,49899,
PHIL,251,49900,
PHIL,251,49901,
PHIL,251,49911,
PHIL,251,53380,
PHIL,282,38819,
PHIL,282,53387,
PHIL,285,38809,
PHIL,307,28699,
PHIL,315,11809,
PHIL,330,49905,
PHIL,332,44001,
PHIL,334,50557,
PHIL,336,42756,
PHIL,351,53342,
PHIL,352,53341,
PHIL,376,53363,
PHIL,411,53361,
PHIL,412,53360,
PHIL,414,53345,
PHIL,419,42792,
PHIL,482,51759,
PHIL,482,51760,
PHIL,482,47886,
PHIL,482,53395,
PHIL,482,47890,
PHIL,482,53396,
PHIL,482,47891,
PHIL,482,53397,
PHIL,482,53398,
PHIL,482,47893,
PHIL,482,53399,
PHIL,482,47894,
PHIL,482,53400,
PHIL,482,47896,
PHIL,482,56733,
PHIL,484,32936,
PHIL,484,33229,
PHIL,484,57103,
PHIL,485,57137,
PHIL,489,53529,
PHIL,489,53458,
PHIL,491,57110,
PHIL,491,55830,
PHIL,491,56870,
PHIL,491,56573,
PHIL,491,56818,
PHIL,491,57129,
PHIL,491,57131,
PHIL,641,55549,
PHIL,661,53384,
PHIL,662,46871,
PHIL,682,54746,
PHIL,685,29215,
PHIL,685,29284,
PHIL,685,29506,
PHIL,685,29913,
PHIL,685,36857,
PHIL,685,36858,
PHIL,691,29246,
PHIL,691,29300,
PHIL,691,29439,
PHIL,691,29546,
PHIL,691,29821,
PHIL,691,29868,
PHIL,691,44908,
PHIL,691,49055,
PHIL,691,36855,
PHIL,691,36856,
PHLT,266,45219,
PHLT,266,50866,
PHLT,301,50867,
PHLT,302,39140,
PHLT,302,39139,
PHLT,302,33803,
PHLT,303,55097,
PHLT,303,24691,
PHLT,303,42365,
PHLT,303,50868,
PHLT,303,55100,
PHLT,303,55101,
PHLT,304,55102,
PHLT,304,33806,
PHLT,304,42366,
PHLT,305,24694,
PHLT,305,42367,
PHLT,305,46805,
PHLT,305,50869,
PHLT,305,55908,
PHLT,305,33808,
PHLT,307,55854,
PHLT,307,52566,
PHLT,307,50950,
PHLT,307,50928,
PHLT,307,27640,
PHLT,307,27641,
PHLT,309,24701,
PHLT,309,42368,
PHLT,309,50870,
PHLT,309,30807,
PHLT,310,22794,
PHLT,310,27642,
PHLT,310,33809,
PHLT,310,37562,
PHLT,310,42957,
PHLT,310,50875,
PHLT,310,50874,
PHLT,310,50873,
PHLT,310,55103,
PHLT,310,55104,
PHLT,311,22796,
PHLT,311,50909,
PHLT,311,24707,
PHLT,311,33810,
PHLT,311,55909,
PHLT,311,50897,
PHLT,311,50876,
PHLT,311,24706,
PHLT,313,33811,
PHLT,313,42370,
PHLT,313,56046,
PHLT,314,24708,
PHLT,314,27643,
PHLT,314,42374,
PHLT,314,43275,
PHLT,314,46944,
PHLT,314,55878,
PHLT,315,24709,
PHLT,315,37451,
PHLT,315,30812,
PHLT,315,42375,
PHLT,315,42376,
PHLT,315,55904,
PHLT,315,51879,
PHLT,316,55105,
PHLT,316,55106,
PHLT,330,22797,
PHLT,330,41671,
PHLT,330,50877,
PHLT,330,30813,
PHLT,331,47604,
PHLT,333,30980,
PHLT,336,55107,
PHLT,342,55108,
PHLT,354,55109,
PHLT,360,55110,
PHLT,360,55736,
PHLT,363,55099,
PHLT,370,37452,
PHLT,410,33812,
PHLT,410,42369,
PHLT,410,55907,
PHLT,411,24713,
PHLT,411,46707,
PHLT,412,24715,
PHLT,412,42371,
PHLT,412,52564,
PHLT,415,27644,
PHLT,415,33816,
PHLT,415,27645,
PHLT,426,57258,
PHLT,434,30981,
PHLT,441,42377,
PHLT,441,33818,
PHLT,441,55096,
PHLT,445,51368,
PHLT,445,24719,
PHLT,445,37454,
PHLT,445,33820,
PHLT,445,41424,
PHLT,445,41426,
PHLT,485,30826,
PHLT,485,51818,
PHLT,489,56047,
PHLT,491,51819,
PHLT,491,36500,
PHLT,491,57032,
PHLT,491,56475,
PHLT,491,37317,
PHLT,491,56997,
PHLT,491,30831,
PHLT,491,56477,
PHPM,614,21713,
PHPM,614,55910,
PHPM,617,21714,
PHPM,617,55911,
PHPM,619,55094,
PHPM,623,30982,
PHPM,623,46473,
PHPM,625,38438,
PHPM,631,21717,
PHPM,633,21722,
PHPM,633,55787,
PHPM,636,52565,
PHPM,637,51767,
PHPM,638,55786,
PHPM,639,48549,
PHPM,640,51367,
PHPM,641,55085,
PHPM,654,21732,
PHPM,655,56345,
PHPM,680,46475,
PHPM,681,42523,
PHPM,686,27614,
PHPM,686,52294,
PHPM,691,27619,
PHPM,691,52372,
PHPM,691,52376,
PHPM,791,27633,
PHPM,791,52384,
PHPM,791,52387,
PHPM,791,52388,
PHSC,611,42281,
PHSC,611,44834,
PHSC,613,42282,
PHSC,613,48440,
PHSC,621,42283,
PHSC,621,44835,
PHSC,681,42285,
PHSC,681,42710,
PHSC,689,54713,
PHSC,689,54715,
PHSC,689,56800,
PHSC,689,56907,
PHSC,689,56908,
PHSC,689,56911,
PHSC,691,42865,
PHSC,691,42866,
PHSC,691,46085,
PHSC,691,46087,
PHSC,691,48577,
PHSC,691,48578,
PHSC,691,48579,
PHSC,691,48580,
PHSC,691,52728,
PHSC,691,52729,
PHSC,691,52818,
PHSC,691,52819,
PHSC,691,56898,
PHSC,691,56927,
PHSC,691,57002,
PHSC,691,46071,
PHSC,691,46099,
PHSC,752,54181,
PHYS,102,52917,
PHYS,109,18928,
PHYS,109,12462,
PHYS,123,34735,
PHYS,201,11810,
PHYS,201,11811,
PHYS,201,11812,
PHYS,201,11813,
PHYS,201,11814,
PHYS,201,11816,
PHYS,201,11817,
PHYS,201,11818,
PHYS,201,11819,
PHYS,201,11822,
PHYS,201,11823,
PHYS,201,11824,
PHYS,201,11825,
PHYS,201,18930,
PHYS,201,18937,
PHYS,201,18938,
PHYS,201,20607,
PHYS,201,20608,
PHYS,201,20609,
PHYS,202,15537,
PHYS,202,15539,
PHYS,202,15541,
PHYS,202,15542,
PHYS,202,11828,
PHYS,202,11829,
PHYS,202,11830,
PHYS,202,11831,
PHYS,202,11832,
PHYS,202,11834,
PHYS,202,11835,
PHYS,202,11836,
PHYS,202,11837,
PHYS,202,15543,
PHYS,202,41261,
PHYS,202,41262,
PHYS,202,41263,
PHYS,202,41264,
PHYS,202,39472,
PHYS,206,33521,
PHYS,206,33522,
PHYS,206,33523,
PHYS,206,33524,
PHYS,206,33525,
PHYS,206,41273,
PHYS,206,41274,
PHYS,206,41275,
PHYS,206,41276,
PHYS,206,41277,
PHYS,206,49722,
PHYS,206,49723,
PHYS,206,49724,
PHYS,206,49725,
PHYS,206,49726,
PHYS,206,48656,
PHYS,206,48657,
PHYS,206,48658,
PHYS,206,48659,
PHYS,206,48660,
PHYS,206,34873,
PHYS,206,34874,
PHYS,206,34875,
PHYS,206,34876,
PHYS,206,34877,
PHYS,206,34980,
PHYS,206,34879,
PHYS,206,34880,
PHYS,206,34881,
PHYS,206,34882,
PHYS,206,33528,
PHYS,206,33529,
PHYS,206,33530,
PHYS,206,33531,
PHYS,206,33532,
PHYS,206,33540,
PHYS,206,33541,
PHYS,206,33542,
PHYS,206,33543,
PHYS,206,33544,
PHYS,206,33546,
PHYS,206,33547,
PHYS,206,33548,
PHYS,206,33549,
PHYS,206,33550,
PHYS,206,33570,
PHYS,206,33571,
PHYS,206,33572,
PHYS,206,33573,
PHYS,206,33574,
PHYS,206,33576,
PHYS,206,33577,
PHYS,206,33578,
PHYS,206,33579,
PHYS,206,33580,
PHYS,206,33581,
PHYS,206,33582,
PHYS,206,33583,
PHYS,206,33584,
PHYS,206,33585,
PHYS,206,33587,
PHYS,206,33588,
PHYS,206,33589,
PHYS,206,33590,
PHYS,206,33591,
PHYS,206,33593,
PHYS,206,33594,
PHYS,206,33595,
PHYS,206,33596,
PHYS,206,33597,
PHYS,206,33605,
PHYS,206,33606,
PHYS,206,33607,
PHYS,206,33608,
PHYS,206,33609,
PHYS,206,33611,
PHYS,206,33612,
PHYS,206,33613,
PHYS,206,33614,
PHYS,206,33615,
PHYS,206,33617,
PHYS,206,33618,
PHYS,206,33619,
PHYS,206,33620,
PHYS,206,33621,
PHYS,206,34884,
PHYS,206,34885,
PHYS,206,34886,
PHYS,206,34887,
PHYS,206,34888,
PHYS,206,34896,
PHYS,206,34897,
PHYS,206,34790,
PHYS,206,34791,
PHYS,206,34981,
PHYS,206,36437,
PHYS,207,37484,
PHYS,207,37485,
PHYS,207,37486,
PHYS,207,37487,
PHYS,207,37488,
PHYS,207,37490,
PHYS,207,37491,
PHYS,207,37492,
PHYS,207,37493,
PHYS,207,37494,
PHYS,207,37496,
PHYS,207,37497,
PHYS,207,37498,
PHYS,207,37499,
PHYS,207,37500,
PHYS,207,37502,
PHYS,207,37503,
PHYS,207,37504,
PHYS,207,37505,
PHYS,207,37506,
PHYS,207,37509,
PHYS,207,37510,
PHYS,207,37511,
PHYS,207,37512,
PHYS,207,37513,
PHYS,207,37515,
PHYS,207,37516,
PHYS,207,37517,
PHYS,207,37518,
PHYS,207,37519,
PHYS,216,35343,
PHYS,216,35344,
PHYS,216,35345,
PHYS,216,35353,
PHYS,216,35732,
PHYS,216,35346,
PHYS,216,35347,
PHYS,216,35348,
PHYS,216,35357,
PHYS,216,35358,
PHYS,216,35359,
PHYS,216,35360,
PHYS,216,35361,
PHYS,216,35362,
PHYS,216,35363,
PHYS,216,35364,
PHYS,216,35365,
PHYS,216,35366,
PHYS,216,35367,
PHYS,216,35368,
PHYS,216,35370,
PHYS,216,35371,
PHYS,216,35373,
PHYS,216,35375,
PHYS,216,35376,
PHYS,216,35377,
PHYS,216,35382,
PHYS,216,35383,
PHYS,216,35386,
PHYS,216,35387,
PHYS,216,35389,
PHYS,216,35390,
PHYS,216,35393,
PHYS,216,35392,
PHYS,216,35394,
PHYS,216,35738,
PHYS,216,35398,
PHYS,216,35401,
PHYS,216,35403,
PHYS,216,35406,
PHYS,216,35408,
PHYS,216,35409,
PHYS,216,35410,
PHYS,216,35411,
PHYS,216,35412,
PHYS,216,35413,
PHYS,216,50805,
PHYS,216,50806,
PHYS,216,50807,
PHYS,216,36932,
PHYS,217,38945,
PHYS,217,38948,
PHYS,217,38952,
PHYS,217,39006,
PHYS,217,38953,
PHYS,217,38954,
PHYS,217,38955,
PHYS,217,38956,
PHYS,217,38957,
PHYS,217,38958,
PHYS,217,46698,
PHYS,217,46697,
PHYS,217,46696,
PHYS,217,46695,
PHYS,217,46694,
PHYS,217,46693,
PHYS,217,46692,
PHYS,217,46691,
PHYS,217,50825,
PHYS,217,50827,
PHYS,217,50854,
PHYS,217,50855,
PHYS,217,50856,
PHYS,217,50857,
PHYS,217,50859,
PHYS,221,11882,
PHYS,222,30397,
PHYS,222,11883,
PHYS,225,11885,
PHYS,225,11886,
PHYS,225,38270,
PHYS,226,37536,
PHYS,226,37538,
PHYS,226,37539,
PHYS,226,37526,
PHYS,226,37547,
PHYS,226,37548,
PHYS,226,37549,
PHYS,227,37550,
PHYS,227,37551,
PHYS,227,37552,
PHYS,227,37553,
PHYS,285,15611,
PHYS,285,16941,
PHYS,291,16959,
PHYS,291,16964,
PHYS,291,17129,
PHYS,291,17132,
PHYS,291,17139,
PHYS,291,19053,
PHYS,291,19055,
PHYS,291,20760,
PHYS,291,17153,
PHYS,291,17154,
PHYS,291,17155,
PHYS,303,30126,
PHYS,303,12934,
PHYS,305,30127,
PHYS,305,11887,
PHYS,309,30128,
PHYS,309,11888,
PHYS,327,11889,
PHYS,327,11890,
PHYS,327,43185,
PHYS,328,28750,
PHYS,328,28751,
PHYS,328,43186,
PHYS,331,12935,
PHYS,401,50056,
PHYS,412,30130,
PHYS,412,11892,
PHYS,419,55674,
PHYS,425,11893,
PHYS,485,17226,
PHYS,491,56270,
PHYS,491,48429,
PHYS,491,17298,
PHYS,491,17299,
PHYS,491,17306,
PHYS,491,17308,
PHYS,491,17309,
PHYS,491,17312,
PHYS,491,15610,
PHYS,491,17324,
PHYS,491,15604,
PHYS,491,17325,
PHYS,491,17329,
PHYS,491,17330,
PHYS,491,14711,
PHYS,491,17336,
PHYS,491,17337,
PHYS,491,17344,
PHYS,491,19071,
PHYS,491,19076,
PHYS,491,20808,
PHYS,491,20810,
PHYS,491,15858,
PHYS,491,15859,
PHYS,491,17347,
PHYS,601,11894,
PHYS,603,11895,
PHYS,606,19079,
PHYS,607,19080,
PHYS,617,19082,
PHYS,619,49750,
PHYS,624,19083,
PHYS,641,20820,
PHYS,644,20822,
PHYS,648,15927,
PHYS,649,21418,
PHYS,666,14649,
PHYS,681,30125,
PHYS,685,17357,
PHYS,685,17365,
PHYS,685,15615,
PHYS,685,15194,
PHYS,685,17383,
PHYS,685,15621,
PHYS,685,14710,
PHYS,685,17386,
PHYS,685,17388,
PHYS,685,17389,
PHYS,685,19096,
PHYS,685,20830,
PHYS,685,20831,
PHYS,685,20838,
PHYS,689,53241,
PHYS,689,53850,
PHYS,691,15046,
PHYS,691,16989,
PHYS,691,13032,
PHYS,691,13033,
PHYS,691,13034,
PHYS,691,14699,
PHYS,691,16985,
PHYS,691,15626,
PHYS,691,16981,
PHYS,691,13035,
PHYS,691,13036,
PHYS,691,16979,
PHYS,691,15629,
PHYS,691,13038,
PHYS,691,15631,
PHYS,691,15023,
PHYS,691,14052,
PHYS,691,13039,
PHYS,691,15036,
PHYS,691,15634,
PHYS,691,14725,
PHYS,691,16977,
PHYS,691,13040,
PHYS,691,13041,
PHYS,691,14837,
PHYS,691,13042,
PHYS,691,13044,
PHYS,691,15635,
PHYS,691,15137,
PHYS,691,13046,
PHYS,691,13047,
PHYS,691,13052,
PHYS,691,13053,
PHYS,691,13054,
PHYS,691,19103,
PHYS,691,19117,
PHYS,691,19120,
